id,activity_0_cnt,activity_1_cnt,activity_2_cnt,activity_3_cnt,activity_4_cnt,text_change_0_cnt,text_change_1_cnt,text_change_2_cnt,text_change_3_cnt,text_change_4_cnt,text_change_5_cnt,text_change_6_cnt,text_change_7_cnt,text_change_8_cnt,text_change_9_cnt,text_change_10_cnt,text_change_11_cnt,text_change_12_cnt,text_change_13_cnt,down_event_0_cnt,down_event_1_cnt,down_event_2_cnt,down_event_3_cnt,down_event_4_cnt,down_event_5_cnt,down_event_6_cnt,down_event_7_cnt,down_event_8_cnt,down_event_9_cnt,down_event_10_cnt,down_event_11_cnt,down_event_12_cnt,down_event_13_cnt,down_event_14_cnt,down_event_15_cnt,up_event_0_cnt,up_event_1_cnt,up_event_2_cnt,up_event_3_cnt,up_event_4_cnt,up_event_5_cnt,up_event_6_cnt,up_event_7_cnt,up_event_8_cnt,up_event_9_cnt,up_event_10_cnt,up_event_11_cnt,up_event_12_cnt,up_event_13_cnt,up_event_14_cnt,up_event_15_cnt,input_word_count,input_word_length_mean,input_word_length_max,input_word_length_std,input_word_length_median,input_word_length_skew,action_time_sum,down_time_mean,up_time_mean,action_time_mean,cursor_position_mean,word_count_mean,down_time_std,up_time_std,action_time_std,cursor_position_std,word_count_std,down_time_median,up_time_median,action_time_median,cursor_position_median,word_count_median,down_time_min,up_time_min,action_time_min,cursor_position_min,word_count_min,down_time_max,up_time_max,action_time_max,cursor_position_max,word_count_max,down_time_quantile,up_time_quantile,action_time_quantile,cursor_position_quantile,word_count_quantile,activity,down_event,up_event,text_change,inter_key_largest_lantency,inter_key_median_lantency,mean_pause_time,std_pause_time,total_pause_time,pauses_half_sec,pauses_1_sec,pauses_1_half_sec,pauses_2_sec,pauses_3_sec,P-bursts_mean,P-bursts_std,P-bursts_count,P-bursts_median,P-bursts_max,P-bursts_first,P-bursts_last,R-bursts_mean,R-bursts_std,R-bursts_median,R-bursts_max,R-bursts_first,R-bursts_last,word_len_count,word_len_mean,word_len_min,word_len_max,word_len_first,word_len_last,word_len_q1,word_len_median,word_len_q3,word_len_sum,sent_count,sent_len_mean,sent_len_min,sent_len_max,sent_len_first,sent_len_last,sent_len_q1,sent_len_median,sent_len_q3,sent_len_sum,sent_word_count_mean,sent_word_count_min,sent_word_count_max,sent_word_count_first,sent_word_count_last,sent_word_count_q1,sent_word_count_median,sent_word_count_q3,sent_word_count_sum,paragraph_count,paragraph_len_mean,paragraph_len_min,paragraph_len_max,paragraph_len_first,paragraph_len_last,paragraph_len_q1,paragraph_len_median,paragraph_len_q3,paragraph_len_sum,paragraph_word_count_mean,paragraph_word_count_min,paragraph_word_count_max,paragraph_word_count_first,paragraph_word_count_last,paragraph_word_count_q1,paragraph_word_count_median,paragraph_word_count_q3,paragraph_word_count_sum,keys_per_second,product_to_keys,score
e74a7639,1744,75,250,0,0,1249,519,24,20,6,0,0,0,0,0,0,0,0,1,1204,489,75,191,0,53,0,24,20,0,0,6,0,0,0,0,1204,489,75,191,0,53,0,24,20,0,0,6,0,0,0,0,284,4.397887323943662,14,2.3839536432614623,4.0,1.3094501573643844,204603,370363.20637989364,370462.09618173033,98.88980183663605,619.9110681488642,150.00483325277912,226197.09774897704,226194.99200135114,61.90334105569909,369.7456426379863,84.69911460761031,361462.0,361577.0,102.0,601.0,150.0,1336,1474,0,0,0,1650200,1650311,642,1625,272,361462.0,361577.0,102.0,601.0,150.0,3,10,10,7,5.896,0.116,0.17772402418911462,0.31221577742363676,323.2799999999995,76,13,11,2,4,295.8333333333333,273.6131697610089,6,221.0,833,215,194,2.7777777777777777,3.73479824739141,1.0,16.0,9.0,2.0,275,4.290909090909091,1,14,6,8,3.0,4.0,5.0,1180,24,63.5,10,208,208,24,30.5,49.0,91.0,1524,15.333333333333334,3,66,66,4,6.75,9.0,16.25,368,7,237.57142857142858,64,318,64,203,187.0,278.0,314.5,1663,66.57142857142857,13,88,13,62,59.5,78.0,84.0,466,1.103109507421277,0.9175371083012644,1.0
e74cdd1b,1579,101,36,0,1,1339,304,7,16,4,3,2,3,1,0,0,0,0,0,1256,288,100,15,0,20,0,7,15,0,0,4,0,3,0,0,1256,288,100,15,0,20,0,7,15,0,0,4,0,3,0,0,335,4.558208955223881,22,2.9587285113877733,4.0,1.8573292476489613,297736,813387.2731508445,813560.6779266162,173.40477577169483,692.1316249271986,131.17530576587072,428979.09634325444,428971.4245184581,67.75593661721221,387.1505885774654,78.16203148628628,838395.0,838625.0,174.0,712.0,126.0,66213,66301,0,0,0,1731029,1731092,1696,1393,266,838395.0,838625.0,174.0,712.0,126.0,4,15,15,11,68.228,0.124,0.6297880952380938,2.3900311717886513,1058.0439999999976,171,61,36,35,69,17.897959183673468,26.900921609138173,98,11.0,243,243,4,2.2444444444444445,2.8456949587016167,1.0,18.0,1.0,2.0,268,4.458955223880597,1,14,6,3,3.0,4.0,6.0,1195,8,182.0,89,295,255,182,122.25,162.5,250.5,1456,33.625,14,49,45,38,24.75,33.0,45.25,269,3,491.6666666666667,442,525,508,525,475.0,508.0,516.5,1475,91.66666666666667,78,105,92,105,85.0,92.0,98.5,275,1.0090823417197285,0.8803571428571428,3.5
e76cf799,3996,223,94,1,0,3357,773,46,22,16,2,0,1,2,0,0,0,0,0,3177,734,223,55,0,39,0,43,22,0,0,16,0,2,0,0,3177,734,223,55,0,39,0,43,22,0,0,16,0,2,0,0,757,4.434610303830912,29,2.6802307739023807,4.0,2.236453874149767,478539,799160.2531293463,799271.1801112656,110.9269819193324,1523.9404265183125,350.30482151135834,460015.2059922289,460011.2824792506,45.745427083738505,998.3004706724672,204.47367311105847,698949.0,699066.0,108.0,1376.5,346.0,4762,4853,0,0,0,1857083,1857191,1780,3533,700,699018.0,699134.0,108.0,1377.0,346.0,4,11,11,10,38.171,0.051,0.14991230149324392,0.8723958660335555,632.479999999996,88,31,23,19,20,106.57894736842105,102.26585163031123,38,79.0,493,51,367,3.378787878787879,5.1910133930303095,2.0,29.0,2.0,27.0,697,4.325681492109038,1,15,2,9,3.0,4.0,5.0,3015,42,87.38095238095238,18,152,109,136,65.25,86.5,107.75,3670,16.595238095238095,4,29,20,25,13.25,16.5,20.75,697,8,469.0,285,663,559,285,404.5,445.0,560.5,3752,87.875,54,130,99,54,74.0,86.0,100.75,703,2.277550178711303,0.8931026309552027,5.0
e7808797,3355,384,199,0,0,2991,654,51,14,8,2,4,0,3,4,0,4,2,0,2682,596,390,160,0,28,1,44,11,0,0,7,0,2,0,0,2682,596,390,160,0,28,1,44,11,0,0,7,0,2,0,0,638,4.6880877742946705,21,3.099430999222509,4.0,1.6885184833191216,357979,712324.1518537329,712415.0556119857,90.90375825292027,1347.5472320975114,254.75292026409346,560931.6047297125,560942.839987633,111.79767653503772,846.8421557213842,159.68278545730533,509678.5,509752.0,82.0,1382.0,257.5,3807,3951,0,0,0,1818335,1819023,4533,2970,538,509965.0,510050.0,82.0,1382.0,258.0,3,18,18,13,43.994,0.09,0.1704792725327626,0.8742520397370445,637.4219999999993,127,37,9,9,10,187.0,179.01831067115887,19,156.0,651,284,277,3.6923076923076925,6.0291797298708785,2.0,43.0,1.0,2.0,545,4.381651376146789,1,16,3,1,2.0,4.0,6.0,2388,41,70.5609756097561,1,168,64,1,40.0,64.0,100.0,2893,13.317073170731707,1,30,9,1,7.0,13.0,19.0,546,6,494.3333333333333,375,770,375,770,388.5,443.0,534.25,2966,90.66666666666667,61,142,61,142,72.0,84.0,99.75,544,2.0598099620100307,0.7945974859588125,3.5
e78f568c,2565,238,131,3,0,2172,522,19,29,28,5,2,19,1,0,0,0,0,1,2011,472,238,61,0,70,0,18,24,0,0,16,0,5,0,0,2011,472,238,61,0,70,0,18,24,0,0,16,0,5,0,0,476,4.563025210084033,20,2.8480825201144118,4.0,1.5247529825998216,301721,552426.2826012939,552529.0136193394,102.7310180456248,1158.6693905345592,214.16002723867894,294219.3142630615,294217.4467211342,62.954785427809995,637.141171112951,116.74276665010943,534384.0,534460.0,100.0,1167.0,216.0,6288,6357,0,0,0,1804831,1804921,2330,2289,413,534384.0,534460.0,100.0,1167.0,216.0,4,14,14,14,34.476,0.045,0.17318729932215512,0.9856568856922687,485.4440000000008,72,35,15,17,15,96.28125,91.69135969952887,32,70.0,413,413,2,4.175438596491228,7.1267173544786075,2.0,48.0,1.0,3.0,423,4.425531914893617,1,14,2,7,3.0,4.0,6.0,1872,19,119.78947368421052,25,382,44,101,46.0,101.0,154.0,2276,22.263157894736842,4,67,10,19,10.0,19.0,29.5,423,3,771.6666666666666,384,987,384,944,664.0,944.0,965.5,2315,141.66666666666666,73,179,73,173,123.0,173.0,176.0,425,1.5584057448073063,0.8273278630039244,4.5
e794f432,1353,192,61,0,0,1221,276,17,17,5,4,0,0,3,0,0,0,0,0,1070,241,192,47,1,10,0,13,16,0,0,5,0,4,0,0,1070,241,192,47,1,10,0,13,16,0,0,5,0,4,0,0,260,4.696153846153846,20,3.076584115945021,4.0,1.340769663538449,157477,312526.25591531757,312624.3113325031,98.05541718555418,536.6743462017434,97.49439601494396,176410.85336831468,176414.7798405251,43.73482873842218,340.27175385153333,60.05264279172474,390315.0,390420.0,96.5,494.0,90.0,20747,20831,0,0,0,1789768,1789837,482,1160,207,390401.0,390526.0,97.0,494.0,90.0,3,13,13,9,96.916,0.046,0.20010291262135904,2.636301146713666,309.1589999999997,28,6,5,2,8,139.0,147.60909336637917,10,68.0,476,250,130,3.2542372881355934,4.758271275256429,1.0,26.0,1.0,4.0,208,4.509615384615385,1,11,4,2,2.0,4.0,6.0,938,12,94.5,23,167,69,112,73.5,99.0,112.5,1134,17.333333333333332,6,28,14,22,14.0,18.0,21.25,208,3,385.3333333333333,221,472,463,221,342.0,463.0,467.5,1156,69.66666666666667,41,85,85,41,62.0,83.0,84.0,209,0.8733303562848697,0.7514563106796116,3.0
e7bf19b1,1830,156,96,0,0,1541,420,20,1,2,1,0,0,0,0,0,0,0,0,1424,384,161,72,0,17,0,18,1,0,0,2,2,1,0,0,1424,384,161,72,0,17,0,18,1,0,0,2,2,1,0,0,386,3.9974093264248705,17,2.447901400727782,4.0,1.7557391263537199,341046,779879.676753122,780043.4836695485,163.80691642651297,684.2142170989433,166.52785782901057,460235.8496127152,460227.99077414855,61.53329318592007,461.3181094497405,103.38043393337404,679373.0,679562.0,167.0,690.5,164.0,109909,110038,0,0,0,1800621,1800736,566,1626,330,679533.0,679716.0,167.0,691.0,164.0,3,10,10,8,138.145,0.088,0.4481711983887217,4.2003334892065896,890.0680000000013,131,32,20,11,35,46.06666666666667,73.15593556978756,45,15.0,323,173,15,4.457142857142857,8.89924933100889,1.0,45.0,1.0,1.0,330,3.9606060606060605,1,13,4,6,2.0,4.0,5.0,1307,16,101.375,55,171,61,110,68.0,100.0,122.5,1622,20.6875,12,37,13,21,14.0,19.5,25.0,331,3,556.6666666666666,300,788,300,582,441.0,582.0,685.0,1670,116.66666666666667,68,159,68,123,95.5,123.0,141.0,350,1.174573152664347,0.8418932527693856,3.0
e7f05c8a,1522,204,124,0,0,1347,312,29,15,15,2,0,0,0,0,0,0,0,0,1203,274,204,50,0,72,0,22,11,0,0,11,0,2,0,0,1203,274,204,50,0,72,0,22,11,0,0,11,0,2,0,0,294,4.795918367346939,17,2.6145557380981237,4.0,1.3810638593085296,167011,920654.6005405405,920744.8767567568,90.27621621621621,560.0405405405405,108.11945945945946,488534.3607635252,488530.5896652132,82.668814952583,328.17593452578296,59.132600712189735,928533.5,928574.0,79.0,547.0,102.0,13845,13946,0,0,0,1834621,1834655,2349,1243,217,928604.0,928654.0,79.0,547.0,102.0,3,10,10,13,30.653,0.177,0.477878910776362,1.624074004470107,824.8190000000009,130,56,32,22,31,31.849056603773583,25.898022070610164,53,27.0,121,33,53,4.163265306122449,6.325698047038994,3.0,42.0,1.0,3.0,221,4.538461538461538,1,13,6,4,3.0,4.0,6.0,1003,14,86.5,26,147,95,65,57.5,92.5,111.75,1211,15.857142857142858,5,29,17,11,9.5,17.5,19.75,222,3,412.3333333333333,290,588,359,290,324.5,359.0,473.5,1237,74.33333333333333,53,105,65,53,59.0,65.0,85.0,223,0.9479297675210484,0.7207415990730012,2.0
e7fe6607,3517,704,62,1,2,3500,625,26,54,9,0,0,3,0,0,2,0,0,0,2914,523,702,38,0,16,0,24,45,0,0,9,0,0,0,0,2914,523,702,38,0,16,0,24,45,0,0,9,0,0,0,0,1663,5.580276608538785,33,3.65771148684012,4.0,1.4877792431869505,417846,800396.550629958,800494.0415305647,97.49090060662623,1412.4489034064395,217.62272515165657,433630.2750382599,433629.5943986851,68.56497594629933,804.7713087261845,119.83437320054075,846547.0,846652.0,95.0,1477.0,229.0,28261,28479,0,0,0,1764864,1765073,2785,2802,421,846566.0,846676.0,95.0,1477.0,229.0,5,14,14,11,27.119,0.055,0.23814498933901784,1.1388903068802574,1005.2099999999944,147,31,24,24,62,49.97560975609756,51.481022659500965,82,33.5,309,123,110,5.5,8.062746059237389,2.0,47.0,10.0,2.0,424,5.544811320754717,1,16,2,5,3.0,5.0,8.0,2351,22,125.13636363636364,75,190,77,138,104.25,128.5,137.5,2753,19.272727272727273,11,34,12,22,15.0,19.5,21.75,424,5,558.6,444,703,444,469,469.0,507.0,670.0,2793,85.0,71,113,71,71,71.0,74.0,96.0,425,2.4303148527301746,0.6638237384506042,5.0
e80f36a0,1730,37,216,1,0,1384,324,24,12,17,3,2,0,1,0,0,0,0,0,1356,322,37,172,0,44,0,23,12,0,0,12,0,3,0,0,1356,322,37,172,0,44,0,23,12,0,0,12,0,3,0,0,326,4.245398773006135,17,2.515210231708623,4.0,1.7841446549057247,210871,469836.5297379032,469942.8155241936,106.28578629032258,799.3714717741935,156.21875,293166.87744969566,293176.4781762146,77.5954277522533,467.5566349342662,93.31376603788685,400558.5,400641.5,111.0,775.5,150.0,35705,35830,0,0,0,1797033,1797140,2955,1690,318,400670.0,400750.0,111.0,776.0,150.0,4,11,11,10,18.281,0.056,0.21658121109224576,0.7832158386323679,382.69899999999825,61,22,17,17,19,56.96774193548387,66.38899701555358,31,38.0,361,108,3,2.176470588235294,1.1311108542958477,2.0,4.0,4.0,1.0,320,4.19375,1,12,3,3,3.0,4.0,5.0,1342,21,78.14285714285714,27,183,55,83,59.0,64.0,87.0,1641,15.238095238095237,5,37,11,15,11.0,12.0,17.0,320,4,420.75,272,578,272,272,272.0,416.5,565.25,1683,81.0,51,110,51,55,54.0,81.5,108.5,324,1.0031593558660978,0.9564233163554047,4.5
e817ec7a,5706,897,256,13,1,5228,1156,60,48,36,36,4,5,12,0,0,0,0,3,4559,986,871,127,22,94,3,52,39,2,0,29,0,29,29,0,4559,986,871,127,22,94,3,52,39,2,0,29,0,29,29,0,1181,4.707027942421677,25,3.009810612341892,4.0,1.6230282790178583,522502,754681.5246617198,754757.547068238,76.02240651825986,1945.1542266841263,397.0807507638586,525838.5086878438,525837.872693895,203.69421379655367,1256.2651139210766,220.58749217270966,655112.0,655177.0,65.0,1873.0,436.0,1760,1962,0,0,0,1791230,1791400,11278,4449,749,655112.0,655177.0,65.0,1873.0,436.0,5,23,23,33,32.207,0.037,0.10474875056792307,0.5230337258985538,691.6559999999961,110,27,14,12,15,248.34615384615384,273.7252552918992,26,207.0,1019,848,70,4.82258064516129,6.84308495363388,2.0,43.0,4.0,3.0,753,4.796812749003984,1,35,2,13,3.0,4.0,6.0,3612,46,93.8695652173913,1,230,190,73,36.5,86.5,146.5,4318,16.347826086956523,1,41,32,11,6.25,15.0,24.0,752,12,366.9166666666667,5,779,373,322,251.25,381.5,482.75,4403,63.083333333333336,2,133,61,56,43.25,63.0,84.75,757,3.6895688518361234,0.6701499318491595,2.5
e86a132d,3584,174,50,0,0,3080,589,53,11,18,3,0,0,0,0,4,0,0,0,2933,567,179,3,19,1,20,51,10,0,0,18,2,3,0,0,2933,567,179,3,19,1,20,51,10,0,0,18,2,3,0,0,620,4.967741935483871,21,2.997675131075284,4.0,1.4109949325456352,236971,1001229.305934874,1001291.5357142857,62.2297794117647,1658.2463235294117,260.7444852941176,461996.40633505443,461991.0790209204,26.913260661353824,988.2774010472364,156.56969181857204,1004106.0,1004151.5,60.0,1649.5,259.0,2542,2780,0,0,0,1811948,1811976,499,3409,538,1004226.0,1004276.0,60.0,1650.0,259.0,3,13,13,8,5.715,0.217,0.36923895689196534,0.4441206374945654,1387.6000000000058,458,139,56,35,19,71.63461538461539,77.81754145867563,52,48.5,394,125,6,1.891304347826087,1.848411980974333,1.0,12.0,7.0,1.0,583,4.799313893653516,1,25,2,3,3.0,4.0,6.0,2798,49,68.14285714285714,9,134,112,9,51.0,63.0,82.0,3339,12.040816326530612,2,24,22,2,9.0,11.0,14.0,590,19,178.52631578947367,11,499,305,11,96.5,130.0,246.5,3392,29.68421052631579,3,74,53,3,16.5,23.0,41.0,564,2.076892553140927,0.9073975518893028,1.5
e86ef821,1792,253,68,0,0,1624,373,8,25,3,8,0,0,0,2,0,0,2,0,1425,326,253,49,0,19,0,7,21,0,0,3,0,8,0,0,1425,326,253,49,0,19,0,7,21,0,0,3,0,8,0,0,346,4.69364161849711,34,3.711225749695687,4.0,2.7370791374065853,259163,781058.0459062944,781180.69758637,122.65168007572173,775.4212020823473,144.85423568386182,405818.1104269699,405810.0418883578,51.062274611607684,440.1745022047143,83.10164887494227,791173.0,791363.0,120.0,775.0,142.0,2495,2587,0,0,0,1796582,1796636,501,1465,281,791173.0,791363.0,120.0,775.0,142.0,3,11,11,9,38.865,0.112,0.4803100244498776,1.5811971203451263,982.2339999999997,226,159,41,46,31,25.636363636363637,23.38966769802263,77,21.0,110,102,1,2.75,2.7720147788325242,2.0,23.0,1.0,4.0,283,4.420494699646643,1,14,2,7,2.0,4.0,6.0,1251,6,254.66666666666666,115,508,279,199,154.75,239.0,285.0,1528,47.166666666666664,19,95,54,37,26.5,45.5,54.75,283,4,384.0,116,509,422,489,345.5,455.5,494.0,1536,70.75,19,95,77,92,62.5,84.5,92.75,283,1.1398212292121968,0.7525672371638141,3.0
e8a6381d,3629,483,155,1,0,3366,669,36,16,10,4,0,0,0,8,2,0,0,0,2964,604,484,105,19,19,7,32,13,0,0,8,0,4,0,0,2964,604,484,105,19,19,7,32,13,0,0,8,0,4,0,0,648,5.231481481481482,34,3.5976839638826053,4.0,2.5135386955046117,192940,940749.1916588566,940794.3978444237,45.20618556701031,1502.5410028116214,263.1052014995314,462941.9283837709,462927.6123962321,36.886878413417556,881.3867907486155,151.01391080696115,921695.5,921725.0,42.0,1519.5,268.0,86146,86229,0,0,0,1809778,1809784,756,3100,534,921800.0,921811.0,42.0,1520.0,268.0,4,15,15,11,41.927,0.129,0.3094267996108953,1.424901095541913,1272.3630000000014,194,40,23,26,50,55.06666666666667,48.43589615188344,75,49.0,221,155,106,4.390909090909091,6.18980436403722,2.0,38.0,1.0,1.0,537,4.715083798882682,1,13,2,6,3.0,4.0,6.0,2532,28,108.60714285714286,36,214,91,214,67.75,105.0,131.25,3041,19.178571428571427,8,39,18,39,11.75,18.5,23.25,537,4,773.25,522,968,522,701,656.25,801.5,918.5,3093,134.25,94,171,94,119,112.75,136.0,157.5,537,2.3856517435795683,0.753647859922179,4.5
e8b674c1,1545,131,101,0,0,1292,320,26,20,9,2,0,0,2,0,0,0,0,0,1200,292,140,30,25,33,4,20,18,0,0,8,0,2,0,0,1200,292,140,30,25,33,4,20,18,0,0,8,0,2,0,0,304,4.25,13,2.309163667240861,4.0,1.080772971349649,165415,747208.9431626337,747302.0298255486,93.08666291502533,613.7884074282499,127.53066966797974,408817.928498413,408817.30086909764,49.121474805955216,405.9432573357357,83.66498165040468,756574.0,756658.0,83.0,613.0,126.0,87958,88050,0,0,0,1801174,1801274,505,1413,265,756574.0,756658.0,83.0,613.0,126.0,3,15,15,11,48.942,0.1475,0.5374695704057271,2.191298259425233,900.7989999999985,193,59,13,19,43,26.366666666666667,24.201111241237133,60,22.0,133,16,2,3.5405405405405403,8.112386258728735,1.0,48.0,18.0,2.0,268,4.201492537313433,1,12,9,7,3.0,4.0,5.0,1126,17,81.0,17,169,43,107,48.0,82.0,107.0,1377,15.764705882352942,3,31,7,19,9.0,16.0,20.0,268,4,351.75,261,504,274,261,270.75,321.0,402.0,1407,67.0,44,102,50,44,48.5,61.0,79.5,268,0.9782200131207552,0.8436754176610979,4.0
e8f1926a,1020,15,112,0,0,802,207,20,2,0,0,0,0,0,0,4,0,0,0,791,206,15,102,0,6,1,19,2,0,0,0,0,0,0,0,791,206,15,102,0,6,1,19,2,0,0,0,0,0,0,0,208,3.855769230769231,12,2.242158426223273,4.0,0.9456249050062593,114115,516641.3618134263,516740.85178727115,99.48997384481255,511.0514385353095,105.17262423714037,94310.18035822752,94306.21779389094,50.264385077725755,289.19409891223586,58.21883417808199,518103.0,518230.0,95.0,518.0,106.0,161814,161932,0,0,0,1906675,1906718,288,1006,204,518103.0,518230.0,95.0,518.0,106.0,3,12,12,6,866.044,0.128,1.010640579710145,26.916984606200252,1046.0130000000001,30,9,2,2,3,212.6,183.96820377445664,5,201.0,504,73,40,1.3636363636363635,0.504524979109513,1.0,2.0,1.0,2.0,204,3.8333333333333335,1,12,2,2,2.0,4.0,5.0,782,18,53.833333333333336,22,116,60,116,35.5,53.0,66.5,969,11.38888888888889,5,22,13,22,8.0,10.5,14.75,205,1,1005.0,1005,1005,1005,1005,1005.0,1005.0,1005.0,1005,206.0,206,206,206,206,206.0,206.0,206.0,206,0.5931558412382573,0.9710144927536232,2.0
e937b66e,2918,585,122,0,1,2749,651,55,20,14,2,2,1,2,0,0,0,0,0,2300,542,585,83,3,35,0,39,17,0,0,11,0,2,0,0,2300,542,585,83,3,35,0,39,17,0,0,11,0,2,0,0,599,4.589315525876461,18,3.0644091934854063,4.0,1.5785471566422253,297150,507049.9249862107,507131.87479316053,81.94980694980696,1082.623000551572,212.98290126861556,285746.8659529813,285745.3494689029,36.6712322272673,662.1121500255978,130.975936657902,495125.0,495208.0,80.0,1075.0,206.5,903,1035,0,0,0,1746416,1746512,505,2348,434,495217.0,495278.0,80.0,1075.0,207.0,4,15,15,13,14.832,0.051,0.16119126463031633,0.5762534674789104,564.6529999999981,116,36,23,20,17,92.11111111111111,87.73328991169862,36,76.5,426,108,158,3.9,4.862885049711891,2.0,27.0,1.0,2.0,434,4.308755760368664,1,13,6,8,2.0,4.0,6.0,1870,27,84.33333333333333,10,171,47,95,63.5,85.0,98.5,2277,16.074074074074073,3,29,6,20,12.5,16.0,20.0,434,5,465.4,274,599,412,274,412.0,484.0,558.0,2327,87.0,46,112,75,46,75.0,92.0,110.0,435,2.006749506905613,0.6665715101341707,5.0
e952ad6f,2287,427,153,0,0,2141,488,27,24,10,3,4,1,1,7,0,2,0,2,1804,417,453,59,1,61,0,23,19,0,0,8,3,2,0,0,1804,417,453,59,1,61,0,23,19,0,0,8,3,2,0,0,416,5.225961538461538,31,3.6679352605306144,4.0,2.004001225952119,247270,590151.7268922218,590237.9738402511,86.24694802929892,610.8615277293338,140.4489012905476,283693.3861115123,283689.9722226801,99.26637941731441,471.3213945416913,97.58737431642044,585481.0,585589.0,83.0,502.0,134.0,1701,1805,0,0,0,1724454,1724496,4904,1847,304,585481.0,585589.0,83.0,502.0,134.0,3,19,19,16,75.124,0.059,0.20148268238761893,1.779324926933971,546.8239999999978,87,22,10,7,12,149.73684210526315,146.94513038896267,19,138.0,582,172,47,3.388888888888889,4.405400725876768,2.0,29.0,4.0,3.0,298,4.885906040268456,1,14,6,10,3.0,4.0,7.0,1456,20,86.7,25,145,65,125,64.0,89.0,112.25,1734,14.9,5,27,13,19,11.0,15.0,19.0,298,5,362.6,2,585,363,460,363.0,403.0,460.0,1813,68.4,3,104,76,88,71.0,76.0,88.0,342,1.5753470378077483,0.6702284450994842,4.0
e98e0a41,2870,231,91,0,0,2363,666,25,2,8,11,4,0,8,0,2,0,6,0,2215,593,231,51,6,20,7,24,2,0,0,8,0,10,0,0,2215,593,231,51,6,20,7,24,2,0,0,8,0,10,0,0,575,4.109565217391304,19,2.4559058866348202,4.0,1.7684311224476965,362474,854335.3828320802,854448.9398496241,113.55701754385964,1116.4432957393483,244.17261904761904,510230.8643759369,510229.0471401789,39.26724490394371,630.3091499308366,150.42170106098345,755976.5,756097.0,114.0,1206.5,246.5,3591,3808,0,0,0,1794833,1794980,813,2219,503,756082.0,756200.0,114.0,1207.0,247.0,3,19,19,13,24.063,0.061,0.3353795549822623,1.238389158474437,1040.0119999999954,125,55,34,24,84,28.235849056603772,27.76759052488983,106,19.0,151,92,80,2.7176470588235295,3.2462863937336235,2.0,20.0,3.0,1.0,504,4.130952380952381,1,13,2,6,3.0,4.0,5.0,2082,29,88.17241379310344,1,206,112,42,62.0,81.0,112.0,2557,17.379310344827587,1,38,25,9,12.0,17.0,25.0,504,4,657.75,416,1079,425,416,422.75,568.0,803.0,2631,131.0,87,208,87,90,89.25,114.5,156.25,524,1.7310589715578248,0.8510158013544018,4.5
e9901ca6,2730,384,318,0,0,2492,559,33,19,7,3,0,0,0,1,0,0,0,0,2174,500,384,313,0,4,0,28,17,0,0,7,0,3,0,0,2174,500,384,313,0,4,0,28,17,0,0,7,0,3,0,0,502,4.964143426294821,16,2.8317193760765247,4.0,1.1039028565143094,351752,1203784.5101981352,1203887.002039627,102.4918414918415,1149.31993006993,198.6544289044289,269830.0099918485,269835.2864725666,51.21825607758055,685.9145196571744,117.3897420796231,1200391.0,1200519.0,111.0,1145.5,197.0,697148,697323,0,0,0,1653414,1653484,509,2345,405,1200452.0,1200539.0,111.0,1146.0,197.0,3,11,11,8,49.629,0.053,0.17822864482980055,1.1587079785844905,555.0039999999989,70,19,14,15,21,93.27272727272727,83.58538775081769,33,69.0,327,63,28,3.6923076923076925,10.037867064540011,2.0,98.0,2.0,1.0,405,4.62962962962963,1,12,1,5,3.0,4.0,6.0,1875,23,98.17391304347827,10,162,106,86,79.5,103.0,122.0,2258,17.652173913043477,3,29,20,16,14.0,19.0,21.0,406,4,584.75,352,878,612,352,460.75,554.5,678.5,2339,111.25,71,160,119,71,89.0,107.0,129.25,445,3.2561777450603135,0.7533718689788054,3.5
e99a18d1,2307,360,634,0,0,2035,572,2,15,3,3,0,2,0,8,20,3,0,1,1769,496,368,41,324,15,212,2,14,0,0,3,6,2,0,0,1769,496,368,41,324,15,212,2,14,0,0,3,6,2,0,0,446,4.562780269058296,19,2.719198540121195,4.0,1.495870150950479,278064,915764.7122084217,915848.9485004544,84.23629203271736,948.4359285065132,168.64222962738563,457970.19401409663,457964.8446906348,67.87482617247572,543.7506201177595,94.6189334522075,939020.0,939122.0,75.0,945.0,166.0,1073,1206,0,0,0,1685251,1685391,627,1947,327,939020.0,939122.0,75.0,945.0,166.0,3,24,24,14,28.739,0.166,0.4337296587926513,1.2747335947035603,1156.757000000001,270,86,41,34,54,30.89873417721519,32.70167992889696,79,21.0,184,6,25,3.0508474576271185,8.186759643699785,1.0,82.0,7.0,1.0,326,4.6656441717791415,1,19,2,3,3.0,4.0,6.0,1521,3,615.3333333333334,9,1723,114,9,61.5,114.0,918.5,1846,109.33333333333333,2,305,21,2,11.5,21.0,163.0,328,2,972.0,105,1839,1839,105,538.5,972.0,1405.5,1944,211.0,97,325,325,97,154.0,211.0,268.0,422,1.583430207359893,0.7300337457817773,3.0
